parent,label,date,lon,lat,confirmed,recovered,deaths
China,Chongqing,2020-03-03,107.874,30.0572,576,490,6
global,Belarus,2020-03-03,27.9534,53.7098,1,0,0
global,Indien,2020-03-03,78,21,5,3,0
Deutschland,Berlin,2020-03-03,13.40732,52.52045,3,0,0
global,Philippinen,2020-03-03,122,13,3,1,1
USA,"Humboldt County, CA",2020-03-03,-123.8695,40.745,1,0,0
global,Vereinigte Arabische Emirate,2020-03-03,54,24,27,5,0
China,Gansu,2020-03-03,101.0583,37.8099,91,86,2
China,Sichuan,2020-03-03,102.7103,30.6171,538,394,3
Deutschland,Brandenburg,2020-03-03,14.124409,52.073056,1,0,0
global,San Marino,2020-03-03,12.4578,43.9424,10,0,1
USA,"Santa Clara County, CA",2020-03-03,-121.9552,37.3541,11,1,0
global,Finnland,2020-03-03,26,64,6,1,0
global,Chile,2020-03-03,-71.543,-35.6751,1,0,0
USA,"Snohomish County, WA",2020-03-03,-121.8339,48.033,6,0,1
China,Heilongjiang,2020-03-03,127.7615,47.862,480,366,13
China,Guangxi,2020-03-03,108.7881,23.8298,252,202,2
USA,"Hillsborough, FL",2020-03-03,-82.3018,27.9904,2,0,0
global,Sri Lanka,2020-03-03,81,7,1,1,0
global,Ecuador,2020-03-03,-78.1834,-1.8312,7,0,0
global,Kambodscha,2020-03-03,104.9167,11.55,1,1,0
global,Taiwan,2020-03-03,121,23.7,42,12,1
USA,"Washington County, OR",2020-03-03,-123.1386,45.547,2,0,0
global,Großbritannien,2020-03-03,-3.436,55.3781,51,8,0
China,Jilin,2020-03-03,126.1923,43.6661,93,83,1
global,Niederlande,2020-03-03,5.2913,52.1326,24,0,0
Australien,Queensland,2020-03-03,153.4,-28.0167,11,1,0
China,Guizhou,2020-03-03,106.8748,26.8154,146,114,2
Deutschland,Bremen,2020-03-03,8.731851,53.029599,1,0,0
USA,"Fulton County, GA",2020-03-03,-84.3963,33.8034,2,0,0
global,Dänemark,2020-03-03,9.5018,56.2639,6,0,0
Australien,Victoria,2020-03-03,144.9631,-37.8136,9,4,0
Deutschland,Hamburg,2020-03-03,10.007046,53.576158,2,0,0
USA,"New York County, NY",2020-03-03,-74.006,40.7128,1,0,0
Australien,New South Wales,2020-03-03,151.2093,-33.8688,13,4,0
USA,"Umatilla, OR",2020-03-03,-118.7606,45.775,1,0,0
Kanada,British Columbia,2020-03-03,-123.1207,49.2827,9,3,0
global,Estland,2020-03-03,25.0136,58.5953,2,0,0
China,Peking (Beijing),2020-03-03,116.4142,40.1824,414,288,8
global,Katar,2020-03-03,51.1839,25.3548,7,0,0
global,Malaysia,2020-03-03,112.5,2.5,36,22,0
USA,"Norfolk County, MA",2020-03-03,-71.1449,42.1767,1,0,0
global,Nepal,2020-03-03,84.25,28.1667,1,1,0
global,Rumänien,2020-03-03,24.9668,45.9432,3,0,0
Australien,Tasmania,2020-03-03,145.9707,-41.4545,1,0,0
China,Hubei (Wuhan),2020-03-03,112.2707,30.9756,67217,36208,2835
China,Shanghai,2020-03-03,121.4491,31.202,338,294,3
China,Fujian,2020-03-03,117.9874,26.0789,296,260,1
USA,"Grafton County, NH",2020-03-03,-71.826,43.9088,2,0,0
global,Singapur,2020-03-03,103.8333,1.2833,110,78,0
Deutschland,Hessen,2020-03-03,9.217535,50.758489,12,0,0
USA,"Suffolk County, MA",2020-03-03,-71.0589,42.3601,1,1,0
USA,"King County, WA",2020-03-03,-122.3321,47.6062,21,1,6
China,Hebei,2020-03-03,116.1306,39.549,318,300,6
global,Norwegen,2020-03-03,8.4689,60.472,32,0,0
global,Japan,2020-03-03,138,36,293,43,6
global,Griechenland,2020-03-03,21.8243,39.0742,7,0,0
global,Nordmazedonien,2020-03-03,21.7453,41.6086,1,0,0
global,Thailand,2020-03-03,101,15,43,31,1
global,Vietnam,2020-03-03,108,16,16,16,0
USA,"Snohomish County, WA",2020-03-04,-121.8339,48.033,8,0,1
Kanada,Quebec,2020-03-04,-73.5491,52.9399,1,0,0
China,Xinjiang,2020-03-04,85.2401,41.1129,76,69,3
China,Hunan,2020-03-04,111.7088,27.6104,1018,916,4
global,Dominikanische Republik,2020-03-04,-70.1627,18.7357,1,0,0
global,Taiwan,2020-03-04,121,23.7,42,12,1
USA,"San Mateo, CA",2020-03-04,-122.3255,37.563,2,0,0
USA,"Wake County, NC",2020-03-04,-78.5661,35.8032,1,0,0
China,Guizhou,2020-03-04,106.8748,26.8154,146,114,2
global,Afghanistan,2020-03-04,65,33,1,0,0
USA,"Washington County, OR",2020-03-04,-123.1386,45.547,2,0,0
USA,"Los Angeles, CA",2020-03-04,-118.2437,34.0522,7,0,0
Dänemark,Färöer,2020-03-04,-6.9118,61.8926,1,0,0
global,Oman,2020-03-04,57,21,15,2,0
global,Chile,2020-03-04,-71.543,-35.6751,1,0,0
global,Niederlande,2020-03-04,5.2913,52.1326,38,0,0
China,Anhui,2020-03-04,117.2264,31.8257,990,956,6
global,Tschechien,2020-03-04,15.473,49.8175,8,0,0
Australien,Western Australia,2020-03-04,115.8605,-31.9505,2,0,1
global,Katar,2020-03-04,51.1839,25.3548,8,0,0
global,Irak,2020-03-04,44,33,35,0,2
USA,"Fulton County, GA",2020-03-04,-84.3963,33.8034,2,0,0
global,Polen,2020-03-04,19.1451,51.9194,1,0,0
global,Libanon,2020-03-04,35.8623,33.8547,13,1,0
Deutschland,Baden-Württemberg,2020-03-04,9.147687,48.606091,44,0,0
USA,"Norfolk County, MA",2020-03-04,-71.1449,42.1767,1,0,0
USA,"Umatilla, OR",2020-03-04,-118.7606,45.775,1,0,0
Deutschland,Bayern,2020-03-04,11.658165,48.768814,48,14,0
China,Jiangxi,2020-03-04,115.7221,27.614,935,884,1
global,Estland,2020-03-04,25.0136,58.5953,2,0,0
global,Nigeria,2020-03-04,8.6753,9.082,1,0,0
USA,"Maricopa County, AZ",2020-03-04,-112.4291,33.2918,1,1,0
global,Ägypten,2020-03-04,30,26,2,1,0
China,Liaoning,2020-03-04,122.6085,41.2956,125,106,1
global,Rumänien,2020-03-04,24.9668,45.9432,4,1,0
China,Tibet,2020-03-04,88.0924,31.6927,1,1,0
USA,"Contra Costa County, CA",2020-03-04,-121.9018,37.8534,1,0,0
Frankreich,Saint Barthélemy,2020-03-04,-62.8333,17.9,3,0,0
USA,"San Benito, CA",2020-03-04,-120.9876,36.5761,2,0,0
Deutschland,Berlin,2020-03-04,13.40732,52.52045,6,0,0
China,Shandong,2020-03-04,118.1498,36.3427,758,516,6
USA,"Westchester County, NY",2020-03-04,-73.7949,41.122,10,0,0
China,Shaanxi,2020-03-04,108.8701,35.1917,245,223,1
global,Belgien,2020-03-04,4,50.8333,23,1,0
Deutschland,Brandenburg,2020-03-04,14.124409,52.073056,1,0,0
China,Hubei (Wuhan),2020-03-04,112.2707,30.9756,67332,38557,2871
Großbritannien,Gibraltar,2020-03-04,-5.3536,36.1408,1,0,0
Australien,South Australia,2020-03-04,138.6007,-34.9285,5,2,0
USA,"King County, WA",2020-03-04,-122.3321,47.6062,31,1,9
global,Norwegen,2020-03-04,8.4689,60.472,56,0,0
global,Portugal,2020-03-04,-8.2245,39.3999,5,0,0
Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",2020-03-04,139.638,35.4437,706,10,6
global,Neuseeland,2020-03-04,174.886,-40.9006,3,0,0
global,Armenien,2020-03-04,45.0382,40.0691,1,0,0
USA,"Placer County, CA",2020-03-04,-120.8039,39.0916,2,0,1
global,Nordmazedonien,2020-03-04,21.7453,41.6086,1,0,0
China,Hong Kong,2020-03-04,114.2,22.3,105,37,2
Australien,Tasmania,2020-03-04,145.9707,-41.4545,1,0,0
USA,"Alameda County, CA",2020-03-04,-121.7195,37.6017,1,0,0
global,Spanien,2020-03-04,-4,40,222,2,2
USA,"Kreuzfahrtschiff ""Diamond Princess""",2020-03-04,139.638,35.4437,45,0,0
global,Tunesien,2020-03-04,9,34,1,0,0
global,Monaco,2020-03-04,7.4167,43.7333,1,0,0
global,Iran,2020-03-04,53,32,2922,552,92
China,Jiangsu,2020-03-04,119.455,32.9711,631,577,0
global,Griechenland,2020-03-04,21.8243,39.0742,9,0,0
global,Ungarn,2020-03-04,19.5033,47.1625,2,0,0
China,Tianjin,2020-03-04,117.323,39.3054,136,124,3
USA,"Providence County, RI",2020-03-04,-71.4774,41.8882,2,0,0
global,Schweden,2020-03-04,16,63,35,0,0
global,Marokko,2020-03-04,-7.0926,31.7917,1,0,0
global,Vietnam,2020-03-04,108,16,16,16,0
global,Italien,2020-03-04,12,43,3089,276,107
global,Georgien,2020-03-04,43.3569,42.3154,3,0,0
Deutschland,Bremen,2020-03-04,8.731851,53.029599,2,0,0
Deutschland,Hamburg,2020-03-04,10.007046,53.576158,2,0,0
China,Chongqing,2020-03-04,107.874,30.0572,576,502,6
China,Ningxia,2020-03-04,106.1655,37.2692,75,69,0
global,Indien,2020-03-04,78,21,28,3,0
global,Mexiko,2020-03-04,-102.5528,23.6345,5,1,0
global,Südkorea,2020-03-04,128,36,5621,41,35
global,Philippinen,2020-03-04,122,13,3,1,1
China,Hainan,2020-03-04,109.7453,19.1959,168,158,5
China,Jilin,2020-03-04,126.1923,43.6661,93,86,1
global,Vereinigte Arabische Emirate,2020-03-04,54,24,27,5,0
global,Saudiarabien,2020-03-04,45,24,1,0,0
global,Brasilien,2020-03-04,-51.9253,-14.235,4,0,0
China,Innere Mongolei,2020-03-04,113.9448,44.0935,75,63,1
China,Sichuan,2020-03-04,102.7103,30.6171,538,406,3
USA,"San Diego County, CA",2020-03-04,-117.1611,32.7157,2,1,0
global,Pakistan,2020-03-04,69.3451,30.3753,5,0,0
global,Luxemburg,2020-03-04,6.1296,49.8153,1,0,0
global,Finnland,2020-03-04,26,64,6,1,0
USA,"Cook County, IL",2020-03-04,-87.6976,41.7377,4,2,0
global,Aserbaidschan,2020-03-04,47.5769,40.1431,3,0,0
USA,"Santa Clara County, CA",2020-03-04,-121.9552,37.3541,11,1,0
Deutschland,Hessen,2020-03-04,9.217535,50.758489,12,0,0
global,Frankreich,2020-03-04,2.2137,46.2276,285,12,4
China,Heilongjiang,2020-03-04,127.7615,47.862,480,373,13
China,Guangxi,2020-03-04,108.7881,23.8298,252,210,2
Deutschland,Mecklenburg-Vorpommern,2020-03-04,12.708563,53.810625,3,0,0
USA,"Hillsborough, FL",2020-03-04,-82.3018,27.9904,2,0,0
global,Israel,2020-03-04,35,31,15,1,0
global,Sri Lanka,2020-03-04,81,7,1,1,0
USA,"Sonoma County, CA",2020-03-04,-122.9888,38.578,1,0,0
global,Litauen,2020-03-04,23.8813,55.1694,1,0,0
global,Kambodscha,2020-03-04,104.9167,11.55,1,1,0
global,Lettland,2020-03-04,24.6032,56.8796,1,0,0
Australien,Northern Territory,2020-03-04,130.8456,-12.4634,1,0,0
Deutschland,Niedersachsen,2020-03-04,9.944255,52.518203,4,0,0
global,Russland,2020-03-04,90,60,3,2,0
global,Großbritannien,2020-03-04,-3.436,55.3781,85,8,0
global,Österreich,2020-03-04,14.5501,47.5162,29,0,0
Australien,Queensland,2020-03-04,153.4,-28.0167,11,1,0
Deutschland,Nordrhein-Westfalen,2020-03-04,7.385313,51.510157,111,0,0
USA,"Sacramento County, CA",2020-03-04,-121.3542,38.4747,2,0,0
Kanada,Ontario,2020-03-04,-85.3232,51.2538,20,3,0
China,Guangdong,2020-03-04,113.4244,23.3417,1350,1133,7
Australien,Victoria,2020-03-04,144.9631,-37.8136,10,4,0
China,Shanxi,2020-03-04,112.2922,37.5777,133,124,0
global,Schweiz,2020-03-04,8.2275,46.8182,90,3,0
global,Dänemark,2020-03-04,9.5018,56.2639,10,0,0
global,Island,2020-03-04,-19.0208,64.9631,26,0,0
global,Indonesien,2020-03-04,113.9213,-0.7893,2,0,0
global,Andorra,2020-03-04,1.5218,42.5063,1,0,0
USA,"New York County, NY",2020-03-04,-74.006,40.7128,1,0,0
Australien,New South Wales,2020-03-04,151.2093,-33.8688,22,4,1
Deutschland,Rheinland-Pfalz,2020-03-04,7.269307,50.104033,2,0,0
Deutschland,Saarland,2020-03-04,6.961042,49.41788,1,0,0
Kanada,British Columbia,2020-03-04,-123.1207,49.2827,12,3,0
China,Qinghai,2020-03-04,95.9956,35.7452,18,18,0
global,Kroatien,2020-03-04,15.2,45.1,10,0,0
global,Belarus,2020-03-04,27.9534,53.7098,6,0,0
China,Peking (Beijing),2020-03-04,116.4142,40.1824,418,297,8
global,Senegal,2020-03-04,-14.4524,14.4974,4,0,0
global,Malaysia,2020-03-04,112.5,2.5,50,22,0
China,Henan,2020-03-04,113.614,33.882,1272,1234,22
China,Gansu,2020-03-04,101.0583,37.8099,91,87,2
global,Nepal,2020-03-04,84.25,28.1667,1,1,0
USA,"Humboldt County, CA",2020-03-04,-123.8695,40.745,1,0,0
USA,"Orange County, CA",2020-03-04,-117.8531,33.7879,3,0,0
global,Algerien,2020-03-04,1.6596,28.0339,12,0,0
global,Irland,2020-03-04,-7.6921,53.1424,6,0,0
global,Liechtenstein,2020-03-04,9.55,47.14,1,0,0
China,Shanghai,2020-03-04,121.4491,31.202,338,298,3
China,Fujian,2020-03-04,117.9874,26.0789,296,270,1
global,Kuwait,2020-03-04,47.75,29.5,56,0,0
USA,"Grafton County, NH",2020-03-04,-71.826,43.9088,2,0,0
Deutschland,Sachsen,2020-03-04,13.349228,51.022904,1,0,0
global,Singapur,2020-03-04,103.8333,1.2833,110,78,0
Deutschland,Schleswig-Holstein,2020-03-04,9.713017,54.1882542,2,0,0
global,Ukraine,2020-03-04,31.1656,48.3794,1,0,0
China,Zhejiang,2020-03-04,120.0934,29.1832,1213,1114,1
USA,"Suffolk County, MA",2020-03-04,-71.0589,42.3601,1,1,0
global,Japan,2020-03-04,138,36,331,43,6
China,Yunnan,2020-03-04,101.487,24.974,174,169,2
global,San Marino,2020-03-04,12.4578,43.9424,16,0,1
China,Hebei,2020-03-04,116.1306,39.549,318,301,6
global,Ecuador,2020-03-04,-78.1834,-1.8312,10,0,0
global,Argentinien,2020-03-04,-63.6167,-38.4161,1,0,0
Deutschland,Thüringen,2020-03-04,11.004142,50.894378,1,0,0
Deutschland,Repatriierte,2020-03-04,null,null,2,2,0
global,Thailand,2020-03-04,101,15,43,31,1
China,Macau,2020-03-04,113.55,22.1667,10,9,0
global,Bahrain,2020-03-04,50.55,26.0275,52,0,0
global,Jordanien,2020-03-04,36.51,31.24,1,0,0
USA,"Sacramento County, CA",2020-03-05,-121.3542,38.4747,2,0,0
global,Dominikanische Republik,2020-03-05,-70.1627,18.7357,1,0,0
China,Macau,2020-03-05,113.55,22.1667,10,9,0
global,Kroatien,2020-03-05,15.2,45.1,10,0,0
global,Bosnien und Herzegowina,2020-03-05,17.6791,43.9159,2,0,0
Deutschland,Repatriierte,2020-03-05,null,null,2,2,0
global,Rumänien,2020-03-05,24.9668,45.9432,6,1,0
global,Neuseeland,2020-03-05,174.886,-40.9006,3,0,0
Deutschland,Thüringen,2020-03-05,11.004142,50.894378,1,0,0
China,Anhui,2020-03-05,117.2264,31.8257,990,970,6
global,Slowenien,2020-03-05,14.9955,46.1512,2,0,0
USA,"Grant County, WA",2020-03-05,-119.3732,47.1981,1,0,0
global,Indonesien,2020-03-05,113.9213,-0.7893,2,0,0
USA,"Humboldt County, CA",2020-03-05,-123.8695,40.745,1,0,0
Deutschland,Brandenburg,2020-03-05,14.124409,52.073056,1,0,0
Deutschland,Berlin,2020-03-05,13.40732,52.52045,9,0,0
global,Südafrika,2020-03-05,22.9375,-30.5595,1,0,0
global,Schweden,2020-03-05,16,63,94,0,0
Australien,New South Wales,2020-03-05,151.2093,-33.8688,22,4,1
Australien,Victoria,2020-03-05,144.9631,-37.8136,10,7,0
global,Sri Lanka,2020-03-05,81,7,1,1,0
USA,"Santa Clara County, CA",2020-03-05,-121.9552,37.3541,20,1,0
China,Jiangxi,2020-03-05,115.7221,27.614,935,901,1
global,Portugal,2020-03-05,-8.2245,39.3999,8,0,0
global,Indien,2020-03-05,78,21,30,3,0
global,Belgien,2020-03-05,4,50.8333,50,1,0
USA,"Snohomish County, WA",2020-03-05,-121.8339,48.033,18,0,1
global,Estland,2020-03-05,25.0136,58.5953,3,0,0
China,Hong Kong,2020-03-05,114.2,22.3,105,43,2
global,Brasilien,2020-03-05,-51.9253,-14.235,4,0,0
global,Taiwan,2020-03-05,121,23.7,44,12,1
Deutschland,Bayern,2020-03-05,11.658165,48.768814,52,14,0
Deutschland,Baden-Württemberg,2020-03-05,9.147687,48.606091,65,0,0
USA,"Wake County, NC",2020-03-05,-78.5661,35.8032,1,0,0
China,Guizhou,2020-03-05,106.8748,26.8154,146,114,2
China,Shandong,2020-03-05,118.1498,36.3427,758,578,6
global,Andorra,2020-03-05,1.5218,42.5063,1,0,0
China,Shaanxi,2020-03-05,108.8701,35.1917,245,224,1
USA,"Washington County, OR",2020-03-05,-123.1386,45.547,2,0,0
USA,"Placer County, CA",2020-03-05,-120.8039,39.0916,2,0,1
global,Vereinigte Arabische Emirate,2020-03-05,54,24,29,5,0
global,Vietnam,2020-03-05,108,16,16,16,0
USA,"Cook County, IL",2020-03-05,-87.6976,41.7377,5,2,0
Deutschland,Schleswig-Holstein,2020-03-05,9.713017,54.1882542,3,0,0
Deutschland,Sachsen,2020-03-05,13.349228,51.022904,1,0,0
Australien,Western Australia,2020-03-05,115.8605,-31.9505,3,0,1
global,Bahrain,2020-03-05,50.55,26.0275,55,0,0
USA,"Fulton County, GA",2020-03-05,-84.3963,33.8034,2,0,0
USA,"New York County, NY",2020-03-05,-74.006,40.7128,4,0,0
Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",2020-03-05,139.638,35.4437,706,10,6
USA,"Maricopa County, AZ",2020-03-05,-112.4291,33.2918,1,1,0
China,Gansu,2020-03-05,101.0583,37.8099,102,87,2
Australien,Tasmania,2020-03-05,145.9707,-41.4545,1,0,0
USA,"Umatilla, OR",2020-03-05,-118.7606,45.775,1,0,0
China,Tibet,2020-03-05,88.0924,31.6927,1,1,0
global,Niederlande,2020-03-05,5.2913,52.1326,82,0,0
USA,"Williamson County, TN",2020-03-05,-86.8622,35.9179,1,0,0
global,Schweiz,2020-03-05,8.2275,46.8182,114,3,1
USA,"Bergen County, NJ",2020-03-05,-74.077,40.9263,2,0,0
global,Irak,2020-03-05,44,33,35,0,2
USA,"Contra Costa County, CA",2020-03-05,-121.9018,37.8534,1,0,0
global,Lettland,2020-03-05,24.6032,56.8796,1,0,0
global,Irland,2020-03-05,-7.6921,53.1424,6,0,0
China,Jiangsu,2020-03-05,119.455,32.9711,631,583,0
global,Tschechien,2020-03-05,15.473,49.8175,12,0,0
global,Georgien,2020-03-05,43.3569,42.3154,4,0,0
China,Hubei (Wuhan),2020-03-05,112.2707,30.9756,67466,40592,2902
USA,"Suffolk County, MA",2020-03-05,-71.0589,42.3601,1,1,0
global,Nigeria,2020-03-05,8.6753,9.082,1,0,0
Deutschland,Saarland,2020-03-05,6.961042,49.41788,1,0,0
USA,"King County, WA",2020-03-05,-122.3321,47.6062,51,1,10
Deutschland,Rheinland-Pfalz,2020-03-05,7.269307,50.104033,7,0,0
global,Marokko,2020-03-05,-7.0926,31.7917,2,0,0
global,Malaysia,2020-03-05,112.5,2.5,50,22,0
global,San Marino,2020-03-05,12.4578,43.9424,21,0,1
global,Japan,2020-03-05,138,36,360,43,6
China,Chongqing,2020-03-05,107.874,30.0572,576,512,6
global,Spanien,2020-03-05,-4,40,259,2,3
global,Luxemburg,2020-03-05,6.1296,49.8153,1,0,0
China,Innere Mongolei,2020-03-05,113.9448,44.0935,75,65,1
global,Iran,2020-03-05,53,32,3513,739,107
USA,"Alameda County, CA",2020-03-05,-121.7195,37.6017,1,0,0
global,Saudiarabien,2020-03-05,45,24,5,0,0
China,Hainan,2020-03-05,109.7453,19.1959,168,158,6
global,Kambodscha,2020-03-05,104.9167,11.55,1,1,0
global,Kuwait,2020-03-05,47.75,29.5,58,0,0
USA,"Fort Bend County, TX",2020-03-05,-95.8143,29.5693,1,0,0
global,Ägypten,2020-03-05,30,26,3,1,0
global,Griechenland,2020-03-05,21.8243,39.0742,31,0,0
China,Sichuan,2020-03-05,102.7103,30.6171,539,425,3
global,Österreich,2020-03-05,14.5501,47.5162,41,0,0
USA,"Westchester County, NY",2020-03-05,-73.7949,41.122,18,0,0
China,Guangxi,2020-03-05,108.7881,23.8298,252,214,2
USA,"Hillsborough, FL",2020-03-05,-82.3018,27.9904,2,0,0
USA,"Harris County, TX",2020-03-05,-95.3103,29.7752,2,0,0
global,Senegal,2020-03-05,-14.4524,14.4974,4,0,0
Kanada,Ontario,2020-03-05,-85.3232,51.2538,22,3,0
global,Südkorea,2020-03-05,128,36,6088,41,35
China,Shanxi,2020-03-05,112.2922,37.5777,133,126,0
global,Monaco,2020-03-05,7.4167,43.7333,1,0,0
global,Belarus,2020-03-05,27.9534,53.7098,6,0,0
USA,"Sonoma County, CA",2020-03-05,-122.9888,38.578,1,0,0
Deutschland,Nordrhein-Westfalen,2020-03-05,7.385313,51.510157,175,0,0
China,Heilongjiang,2020-03-05,127.7615,47.862,481,379,13
Deutschland,Niedersachsen,2020-03-05,9.944255,52.518203,10,0,0
global,Russland,2020-03-05,90,60,4,2,0
USA,"Clark County, NV",2020-03-05,-115.094,36.0796,1,0,0
global,Argentinien,2020-03-05,-63.6167,-38.4161,1,0,0
China,Jilin,2020-03-05,126.1923,43.6661,93,88,1
global,Italien,2020-03-05,12,43,3858,414,148
global,Oman,2020-03-05,57,21,16,2,0
Dänemark,Färöer,2020-03-05,-6.9118,61.8926,1,0,0
global,Frankreich,2020-03-05,2.2137,46.2276,377,12,6
Kanada,Quebec,2020-03-05,-73.5491,52.9399,2,0,0
USA,"Nassau County, NY",2020-03-05,-73.5594,40.6546,1,0,0
global,Katar,2020-03-05,51.1839,25.3548,8,0,0
USA,"Los Angeles, CA",2020-03-05,-118.2437,34.0522,11,0,0
global,Großbritannien,2020-03-05,-3.436,55.3781,115,8,1
global,Chile,2020-03-05,-71.543,-35.6751,4,0,0
USA,"Providence County, RI",2020-03-05,-71.4774,41.8882,2,0,0
global,Finnland,2020-03-05,26,64,12,1,0
global,Island,2020-03-05,-19.0208,64.9631,34,0,0
global,Nordmazedonien,2020-03-05,21.7453,41.6086,1,0,0
global,Philippinen,2020-03-05,122,13,3,1,1
global,Thailand,2020-03-05,101,15,47,31,1
global,Jordanien,2020-03-05,36.51,31.24,1,0,0
Deutschland,Mecklenburg-Vorpommern,2020-03-05,12.708563,53.810625,4,0,0
China,Guangdong,2020-03-05,113.4244,23.3417,1351,1181,7
global,Dänemark,2020-03-05,9.5018,56.2639,10,0,0
Deutschland,Hessen,2020-03-05,9.217535,50.758489,14,0,0
global,Ecuador,2020-03-05,-78.1834,-1.8312,13,0,0
USA,"San Benito, CA",2020-03-05,-120.9876,36.5761,2,0,0
global,Nepal,2020-03-05,84.25,28.1667,1,1,0
global,Algerien,2020-03-05,1.6596,28.0339,12,0,0
global,Israel,2020-03-05,35,31,20,1,0
global,Ukraine,2020-03-05,31.1656,48.3794,1,0,0
Kanada,British Columbia,2020-03-05,-123.1207,49.2827,13,3,0
Australien,South Australia,2020-03-05,138.6007,-34.9285,5,2,0
global,Litauen,2020-03-05,23.8813,55.1694,1,0,0
USA,"Orange County, CA",2020-03-05,-117.8531,33.7879,3,0,0
USA,"Norfolk County, MA",2020-03-05,-71.1449,42.1767,1,0,0
China,Peking (Beijing),2020-03-05,116.4142,40.1824,418,297,8
China,Henan,2020-03-05,113.614,33.882,1272,1239,22
global,Ungarn,2020-03-05,19.5033,47.1625,2,0,0
China,Fujian,2020-03-05,117.9874,26.0789,296,277,1
USA,"Grafton County, NH",2020-03-05,-71.826,43.9088,2,0,0
USA,"Kreuzfahrtschiff ""Diamond Princess""",2020-03-05,139.638,35.4437,45,0,0
China,Yunnan,2020-03-05,101.487,24.974,174,169,2
global,Aserbaidschan,2020-03-05,47.5769,40.1431,6,0,0
China,Tianjin,2020-03-05,117.323,39.3054,136,128,3
China,Qinghai,2020-03-05,95.9956,35.7452,18,18,0
Großbritannien,Gibraltar,2020-03-05,-5.3536,36.1408,1,0,0
global,Norwegen,2020-03-05,8.4689,60.472,87,0,0
global,Singapur,2020-03-05,103.8333,1.2833,117,78,0
Australien,Northern Territory,2020-03-05,130.8456,-12.4634,1,0,0
China,Shanghai,2020-03-05,121.4491,31.202,339,303,3
USA,"San Francisco County, CA",2020-03-05,-122.4194,37.7749,2,0,0
Frankreich,Saint Barthélemy,2020-03-05,-62.8333,17.9,3,0,0
China,Zhejiang,2020-03-05,120.0934,29.1832,1215,1124,1
Deutschland,Hamburg,2020-03-05,10.007046,53.576158,3,0,0
global,Liechtenstein,2020-03-05,9.55,47.14,1,0,0
Deutschland,Bremen,2020-03-05,8.731851,53.029599,3,0,0
USA,"San Mateo, CA",2020-03-05,-122.3255,37.563,2,0,0
global,Armenien,2020-03-05,45.0382,40.0691,1,0,0
USA,"San Diego County, CA",2020-03-05,-117.1611,32.7157,3,1,0
global,Mexiko,2020-03-05,-102.5528,23.6345,5,1,0
China,Xinjiang,2020-03-05,85.2401,41.1129,76,70,3
China,Ningxia,2020-03-05,106.1655,37.2692,75,69,0
global,Polen,2020-03-05,19.1451,51.9194,1,0,0
China,Hebei,2020-03-05,116.1306,39.549,318,304,6
China,Liaoning,2020-03-05,122.6085,41.2956,125,106,1
global,Afghanistan,2020-03-05,65,33,1,0,0
Australien,Queensland,2020-03-05,153.4,-28.0167,13,8,0
China,Hunan,2020-03-05,111.7088,27.6104,1018,938,4
USA,"Santa Rosa County, FL",2020-03-05,-86.9824,30.769,1,0,0
global,Libanon,2020-03-05,35.8623,33.8547,16,1,0
global,Tunesien,2020-03-05,9,34,1,0,0
global,Pakistan,2020-03-05,69.3451,30.3753,5,0,0
global,Litauen,2020-03-06,23.8813,55.1694,1,0,0
USA,"Bergen County, NJ",2020-03-06,-74.077,40.9263,2,0,0
USA,"Grafton County, NH",2020-03-06,-71.826,43.9088,2,0,0
China,Fujian,2020-03-06,117.9874,26.0789,296,284,1
China,Peking (Beijing),2020-03-06,116.4142,40.1824,422,299,8
global,Dänemark,2020-03-06,9.5018,56.2639,23,1,0
global,Großbritannien,2020-03-06,-3.436,55.3781,163,8,2
China,Heilongjiang,2020-03-06,127.7615,47.862,481,396,13
USA,"Hillsborough, FL",2020-03-06,-82.3018,27.9904,2,0,0
China,Guangxi,2020-03-06,108.7881,23.8298,252,217,2
USA,"Westchester County, NY",2020-03-06,-73.7949,41.122,19,0,0
China,Sichuan,2020-03-06,102.7103,30.6171,539,442,3
China,Chongqing,2020-03-06,107.874,30.0572,576,513,6
China,Jiangsu,2020-03-06,119.455,32.9711,631,594,0
Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",2020-03-06,139.638,35.4437,696,40,6
USA,"Placer County, CA",2020-03-06,-120.8039,39.0916,5,0,1
China,Shaanxi,2020-03-06,108.8701,35.1917,245,226,1
China,Shandong,2020-03-06,118.1498,36.3427,758,618,6
China,Jiangxi,2020-03-06,115.7221,27.614,935,909,1
China,Anhui,2020-03-06,117.2264,31.8257,990,979,6
China,Hunan,2020-03-06,111.7088,27.6104,1018,955,4
USA,"San Mateo, CA",2020-03-06,-122.3255,37.563,2,0,0
China,Zhejiang,2020-03-06,120.0934,29.1832,1215,1147,1
China,Yunnan,2020-03-06,101.487,24.974,174,170,2
China,Henan,2020-03-06,113.614,33.882,1272,1244,22
China,Guangdong,2020-03-06,113.4244,23.3417,1352,1216,7
global,Frankreich,2020-03-06,2.2137,46.2276,653,12,9
USA,"Sonoma County, CA",2020-03-06,-122.9888,38.578,1,0,0
